Id,account_length,international_plan,number_vmail_messages,total_day_calls,total_day_charge,total_eve_calls,total_eve_charge,total_night_calls,total_night_charge,total_intl_calls,total_intl_charge,number_customer_service_calls,churn
178,0.6737466002,0,0,0.1498092648,0.4050071238,-0.7158309483,0.5692370964,0.6554594009,-0.1045649053,-0.584235775,0.454502556,2,0
179,0.3966028231,0,0,-0.3544971541,-0.1254938183,-1.2202569565,-0.1290197016,0.6053508907,0.1505443987,2.2652976871,2.1447813619,3,0
180,-0.7623620632,0,0,1.1079914606,0.9617056433,0.5956766731,1.8144617196,0.6053508907,0.0141928742,-1.8054644016,-3.7175348141,3,0
181,-0.1576847312,1,0.4423076923,1.2592833863,0.3122240372,1.8062990929,0.2736417186,0.1543742984,1.6196221151,0.2299166428,-0.2699026465,4,0
182,0.6485517114,0,0,-0.3040665122,-2.2660542042,0.8983322781,-1.2252828745,-0.4469278247,-1.2569552097,-1.3983881927,0.5886516676,5,1
183,-0.8379467297,0,0.6923076923,0.5532543999,-1.2006860571,-0.3122901417,0.7321636827,0.1543742984,-0.6015882045,3.0794501048,-0.135753535,2,0
184,-2.0473013936,0,0,-0.1023439446,0.1081012467,-2.1786663722,1.0626719004,1.3569785445,0.2693021782,1.0440690605,1.5679401821,2,0
185,1.7571268199,1,0,-1.6152632012,1.4769246653,1.1001026814,0.8787976102,1.056327483,-1.3053380088,-0.584235775,-0.6723499813,3,0
186,-0.6867773967,0,0,2.267896224,0.6309612288,1.7558564921,1.3419746196,-0.3968193144,0.805911404,3.4865263137,0.199619244,1,0
187,0.1446539347,0,0,-1.3126793499,-0.4005683809,1.9576268954,-2.6962771957,0.1543742984,-0.0385883611,-0.1771595661,-0.0284342457,1,0
188,-0.1828796201,0,0,-1.4639712756,1.6941462445,0.3939062698,0.5692370964,1.056327483,-2.4357361318,-0.584235775,0.2264490663,2,0
189,1.605957487,0,0,0.5532543999,-0.3656382778,1.3018730847,-0.7411581612,0.6053508907,-0.2629086112,-0.584235775,-0.4577114027,1,0
190,-1.241064951,0,0,0.4523931161,0.967163472,-0.2618475409,-0.2616884932,0.3548083394,0.6079817715,-0.584235775,-0.4174666693,1,0
191,0.1698488236,0,0,-0.7579422892,-0.8623006824,-0.3122901417,-0.3990123302,0.7556764215,-1.7451816364,-0.1771595661,-0.4979561362,0,0
192,0.7493312667,0,0,0.4523931161,-0.063274572,0.1921358665,-2.1749121199,-1.5493150503,0.7443332961,-0.9913119838,-0.2699026465,1,0
193,-0.5104131749,0,0,-1.3126793499,0.5490937994,-1.1698143557,-0.1103995203,0.9561104625,0.154942835,-0.1771595661,-0.5247859585,2,0
194,-0.1576847312,0,0,0.9062688931,-0.7935320418,-0.6149457466,0.0501995432,1.5574125855,-0.9974474694,-0.9913119838,1.1386630251,0,0
195,0.4469926007,0,0.4423076923,-2.4221534714,2.0270737905,0.5452340723,-0.6736600041,-0.5972533554,-1.6088301119,-0.1771595661,-0.2699026465,1,0
196,0.4217977119,0,0.4423076923,-0.7075116473,0.3307806545,-0.7158309483,-0.4665104873,-0.3968193144,-0.3948616995,0.6369928516,-1.2491911611,1,0
197,-0.5608029525,0,0,0.956699535,-0.5675779368,0.7470044756,-0.3640994903,1.3068700343,1.2105675414,1.4511452694,-0.2028280907,0,0
198,2.7145325955,0,0,-1.6656938431,2.7136686313,0.646119274,-0.4804756233,0.1042657881,-0.3684710819,0.6369928516,0.1593745105,2,1
199,0.7745261555,1,0.5,0.048947981,2.0892930368,-0.1609623392,-0.0196261366,1.3569785445,1.0874113257,1.0440690605,1.2862270478,4,1
200,-0.938726285,0,0,-1.8169857688,-1.8054134685,0.2930210682,-0.4665104873,-0.5471448452,0.8982785658,-0.584235775,0.9910990023,0,0
201,-1.1906751733,0,0.4615384615,2.3183268659,-0.6418044061,1.8062990929,0.3923453743,-0.1963852734,0.981848855,0.2299166428,1.0313437358,3,0
202,-0.9639211738,0,0,0.048947981,0.0371494746,-0.3627327425,2.524356131,1.5574125855,0.8850832569,-1.3983881927,0.3337683556,2,0
203,-0.0821000647,0,0,-0.7075116473,0.6997298694,-0.3122901417,-0.3291866504,0.5051338702,0.7927160951,1.4511452694,-1.3967551838,3,0
204,0.1194590459,0,0,0.4523931161,-0.7367706241,-2.4813219771,-0.4362526927,-0.8477959067,0.3264818498,-0.584235775,-1.2491911611,2,0
205,1.4295932651,0,0,0.2506705486,-0.5119080848,-1.0184865532,1.1255150122,-0.3467108042,-0.0473852337,-0.1771595661,-0.31014738,1,0
206,-0.8631416185,0,0.6923076923,-1.2118180661,-1.3655124815,-1.1698143557,0.1805408122,0.855893442,-0.1969320671,-0.9913119838,0.6691411345,1,0
207,0.547772156,0,0,-0.1023439446,1.1789272225,-1.4220273598,-2.3099084342,-0.7976873965,-0.4080570084,1.4511452694,1.2459823143,2,0
208,-1.5685985058,0,0,-0.3040665122,0.2620120139,-0.2618475409,-0.2756536292,-0.4970363349,0.4540365018,0.2299166428,0.199619244,3,0
209,0.1446539347,0,0,-0.2536358703,0.6233202687,-1.5229125615,-0.9646003366,1.2066530138,1.1797784875,0.2299166428,0.6959709568,3,0
210,-0.0317102871,0,0,0.6036850418,0.6844479493,-0.5645031458,0.9113829275,-0.5471448452,0.5068177371,1.0440690605,2.0106322503,3,0
211,-0.0317102871,0,0,-1.4135406337,1.1287151992,-0.1105197384,-0.8901196115,0.4550253599,-0.2409164299,2.2652976871,0.4813323783,1,0
212,1.1020597103,1,0,-0.0014826609,0.4312047012,0.1416932657,0.9300031088,-0.2966022939,-0.1221586504,2.672373896,0.5886516676,0,0
213,-0.4600233972,0,0.4615384615,1.5618672376,-0.4660623244,0.2930210682,0.8671599969,-1.5994235605,-1.5428535677,-0.584235775,0.1593745105,1,0
214,-0.3592438419,0,0.5961538462,1.9653123727,-0.2357419565,0.8983322781,-1.7326828144,1.056327483,0.9202707471,0.6369928516,0.6959709568,1,0
215,-0.7623620632,1,0,-0.1023439446,0.8612815967,0.7470044756,0.5436343472,-0.3467108042,-2.5193064211,-0.1771595661,2.6545479859,2,1
216,-0.1828796201,0,0,-0.3544971541,-0.0185203773,-0.1105197384,-0.4362526927,1.5574125855,0.489223992,0.6369928516,0.454502556,3,0
217,-0.1828796201,0,0,-0.5562197216,-0.5359225308,-1.2202569565,-0.2826361972,1.0062189727,-0.5532054055,-0.584235775,0.2264490663,0,0
218,0.4973823784,0,0,-1.0100954986,-0.0054215886,-0.9176013516,0.4668260994,-0.4469278247,1.2853409581,1.0440690605,-2.0138410971,3,0
219,0.9005005997,0,0,1.0575608187,1.2968163208,0.8983322781,1.3140443477,0.7055679112,-0.975455288,-0.9913119838,0.9910990023,1,1
220,0.1446539347,0,0,1.0575608187,0.792512956,-0.1105197384,-1.790870881,0.3548083394,-0.2321195573,3.0794501048,-1.1418718718,0,0
221,-0.485218286,0,0,0.8054076093,0.0611639206,-0.1105197384,-0.9506352006,-0.0460597426,0.234114688,0.6369928516,0.6959709568,3,0
222,0.6737466002,0,0.4230769231,0.7045463255,-0.2652142311,0.1416932657,-0.5177159858,-1.5994235605,0.8806848207,0.6369928516,-0.0284342457,1,0
223,-0.8883365073,0,0,0.6036850418,-0.8197296192,-0.2114049401,1.4304204807,0.2044828086,0.392458394,-0.9913119838,-2.1211603863,1,0
224,-1.6441831723,0,0,0.6541156836,-0.5752188969,1.1001026814,0.8229370664,0.2044828086,-0.5180179153,0.6369928516,-0.4979561362,2,0
225,-0.3088540642,0,0,-0.1527745865,-2.1317916201,-1.2202569565,-0.6410746868,0.6554594009,0.7047473696,-1.3983881927,1.2862270478,2,0
226,-0.8883365073,0,0,0.5532543999,0.6145877429,-0.3122901417,0.6693205708,1.1565445035,0.981848855,-0.1771595661,-2.7382462996,1,0
227,0.5729670449,0,0,-0.7579422892,0.4934239475,-1.1193717549,0.8718150423,1.8079551368,0.4188490116,-0.9913119838,-0.9272332933,3,0
228,0.6485517114,0,0.5192307692,-1.1109567824,0.1091928124,-0.8671587508,-0.2174655627,1.9582806676,-2.453329877,-0.584235775,-0.2430728242,2,0
229,0.0942641571,0,0.4423076923,1.814020447,1.8535148403,-0.4131753433,0.3923453743,0.1042657881,-1.2569552097,-0.584235775,1.0984182916,4,0
230,-1.392234284,0,0.4230769231,-0.808372931,0.3023999457,-0.4131753433,2.2264332305,0.4049168497,-0.7335412928,-0.584235775,0.5886516676,0,0
231,-0.1828796201,1,0,0.4523931161,2.4440518973,-0.0096345368,-1.4091571647,-1.298772499,0.3396771586,-0.9913119838,0.0922999547,0,1
232,-0.938726285,1,0.6923076923,0.502823758,0.3471541404,0.5452340723,1.7935140157,-0.3968193144,-0.0561821062,0.6369928516,0.2666937998,1,0
233,-0.0065153983,0,0,-0.2032052284,0.4235637411,1.3018730847,0.3248472171,1.1064359932,-0.386064827,-0.9913119838,1.1789077585,3,0
234,-1.1906751733,0,0,-0.1527745865,-0.2128190763,-0.6653883475,0.3900178516,0.6554594009,-0.9138771802,-0.9913119838,0.2264490663,0,0
235,-0.2080745089,1,0,2.0157430146,-0.1331347784,0.2425784674,0.7856967038,0.855893442,0.647567698,0.2299166428,-0.4577114027,1,0
236,0.9760852662,0,0,0.3011011904,-0.8513850252,-0.1105197384,0.2107986068,1.256761524,-0.1353539592,-0.9913119838,-0.0284342457,5,1
237,0.2454334901,0,0.7692307692,0.1498092648,0.4137396496,1.4027582863,-1.6186342041,-0.0961682529,0.6827551882,1.8582214782,-0.4577114027,2,0
238,0.2454334901,0,0,0.8558382512,-1.9625989328,-0.1105197384,0.00364909,0.0541572779,-0.1617445769,1.0440690605,-0.1625833573,3,0
239,2.8908968174,0,0,2.4191881496,-1.7944978112,-0.4636179442,-1.5767387962,0.5051338702,0.520013046,1.8582214782,0.1593745105,0,0
240,-0.6867773967,0,0,-0.7075116473,0.2205325163,0.7974470764,-0.6340921189,-0.6473618657,-1.1997755381,0.6369928516,-0.31014738,1,0
241,0.9508903773,0,0,-0.5562197216,0.7401178012,1.2514304838,-2.2214625731,-1.0482299477,-0.100166469,0.2299166428,0.9508542688,0,0
242,0.9256954885,1,0,-0.2536358703,-0.8382862365,0.0912506649,-1.3160562583,-0.9480129272,0.4496380656,-0.9913119838,0.7362156903,2,1
243,-1.6189882835,0,0,-1.1613874242,1.3568524356,2.5629381053,-0.3617719676,0.1543742984,1.4920674631,-0.9913119838,-0.6723499813,1,0
244,-0.3844387307,0,0,-0.9596648567,0.8296261907,-1.8760107672,-0.46883801,0.5051338702,-0.1221586504,-0.9913119838,-1.1418718718,3,0
245,0.1950437124,0,0,-0.0519133028,0.3384216146,-2.0273385697,1.3280094837,-1.2486639887,3.0579107775,-0.584235775,-0.31014738,0,1
246,-1.9717167271,0,0,0.3515318323,-1.2989269723,-0.3627327425,-0.6759875267,-0.1963852734,0.0361850556,0.2299166428,-0.2699026465,0,0
247,0.1698488236,0,0.7115384615,0.0993786229,-2.2322156668,-1.0184865532,-1.9468148992,0.3046998292,1.2149659777,-0.584235775,0.3069385333,0,0
248,-1.241064951,0,0,-0.3040665122,0.6407853203,-2.1282237714,-1.0088232671,-1.699640581,1.6416142965,0.2299166428,-0.0284342457,0,0
249,-0.1576847312,0,0,-0.7579422892,0.0284169488,-0.1105197384,0.0339068846,-0.1462767631,0.902677002,-0.9913119838,-0.390636847,4,0
250,0.4721874895,0,0.4423076923,0.7045463255,-0.4878936389,1.8567416937,1.5305039551,0.6053508907,0.5552005362,-0.1771595661,0.5618218453,2,0
251,-1.69457295,0,0.5576923077,-0.0519133028,-0.4245828269,-1.0184865532,-1.6372543854,-1.0482299477,1.5580440072,2.672373896,1.3130568701,4,1
252,0.1446539347,0,0,-0.4553584378,0.5119805648,0.4443488707,-0.5665939617,2.1587147086,-0.1705414494,1.0440690605,1.5008656263,4,0
253,-0.4600233972,0,0,-0.5057890797,0.4956070789,-0.8671587508,0.6390627762,0.4049168497,-0.5532054055,1.4511452694,-0.4174666693,3,0
254,-0.3592438419,0,0.7884615385,0.048947981,-1.137375245,1.7054138913,0.5808747097,-2.1005086631,0.7223411147,-0.584235775,-0.2699026465,0,0
255,-0.0821000647,1,0,0.8558382512,-0.6789176407,-0.9176013516,1.4327480034,-0.9480129272,-0.4388460623,-0.584235775,0.2264490663,0,0
256,0.1446539347,0,0.6153846154,1.3097140282,-0.2673973625,-0.3627327425,0.3132096038,-0.6974703759,-0.5400100967,1.4511452694,1.3935463371,4,0
257,0.1950437124,0,0,1.1079914606,-0.7738838587,0.8478896772,-0.5596113937,-0.3968193144,0.6167786441,-0.584235775,-0.1625833573,1,0
258,0.3462130454,0,0,0.9062688931,-1.7737580625,-0.7158309483,0.9742260393,-0.2464937836,-0.1397523955,1.4511452694,1.5411103598,1,0
259,-0.2080745089,1,0,0.5532543999,-2.1841867749,1.3018730847,-0.3966848075,-0.9981214375,0.4232474479,-0.9913119838,0.0520552213,1,1
260,-1.0395058403,0,0,-1.0605261405,-0.4660623244,1.1505452822,0.6856132295,-0.9981214375,-0.6147835134,-0.1771595661,-0.565030692,1,0
261,-1.9213269494,0,0.4807692308,0.502823758,-0.2859539799,0.2425784674,0.1712307216,-2.2508341938,0.6079817715,1.8582214782,-1.2894358945,1,0
262,1.2784239322,0,0,-0.6066503635,-0.8492018937,0.5956766731,-1.1391645361,-1.9501831323,0.4672318107,-1.3983881927,1.8630682276,1,0
263,0.4217977119,0,0,0.1498092648,-0.6865586008,0.3939062698,0.2107986068,-0.1963852734,-0.3024945377,-0.584235775,0.454502556,1,0
264,-0.5608029525,0,0,0.502823758,-0.2226431678,-1.371584759,0.4063105102,1.8079551368,0.805911404,-1.3983881927,0.8167051573,1,0
265,1.3792034875,0,0,-2.2708615457,1.5238619915,0.646119274,-0.119709611,-0.7475788862,-1.0678224499,0.6369928516,-0.7125947147,2,0
266,0.3462130454,0,0.5769230769,-1.0605261405,0.4803251588,-0.4636179442,1.1743929881,-0.8477959067,1.8043564387,0.6369928516,0.4142578225,1,0
267,0.3462130454,0,0.5384615385,-0.3040665122,0.8449081108,0.8478896772,-0.1499674055,0.0040487676,0.6343723892,1.8582214782,-0.6723499813,4,0
268,0.4721874895,0,0,-0.5562197216,-0.7793416874,-1.1193717549,-0.5968517563,-0.0961682529,1.2589503404,0.6369928516,1.1789077585,3,0
269,-0.9135313962,0,0.9230769231,0.2002399067,-1.5936497179,0.0408080641,-1.2741608504,-0.5471448452,-1.0502287047,-0.1771595661,-2.0809156529,0,0
270,0.4469926007,1,0,1.1584221025,-0.376553935,-0.2114049401,-0.4990958046,-0.0460597426,-0.306892974,-0.584235775,-0.135753535,2,0
271,0.0186794906,0,0,0.2506705486,0.4879661189,0.8478896772,0.4807912354,0.0040487676,0.981848855,-0.584235775,1.5679401821,0,0
272,0.4217977119,0,0,1.0575608187,-0.8459271966,-0.8671587508,-0.4083224208,0.2044828086,0.0097944379,-0.584235775,-0.9272332933,1,0
273,-1.2914547287,0,0.5384615385,-1.1109567824,0.6331443602,-0.0096345368,0.6832857068,0.3548083394,0.1153569085,3.4865263137,-0.819914004,3,0
274,0.9760852662,0,0,0.2002399067,0.2325397393,-0.2114049401,0.6669930482,0.0541572779,0.0537788007,-0.584235775,0.9910990023,3,0
275,-0.2080745089,0,0.5384615385,-0.5057890797,-0.5413803594,-1.0689291541,-0.1150545656,0.7055679112,0.7663254775,-0.584235775,-0.0955088015,1,0
276,-0.4348285084,0,0,0.1498092648,0.7630406815,0.1416932657,0.6157875496,0.0040487676,-1.5428535677,0.2299166428,-0.1625833573,3,0
277,1.2028392657,1,0,-0.6066503635,0.7161033553,-0.7662735491,0.1456279723,-0.0460597426,0.0581772369,-0.1771595661,0.3069385333,0,0
278,1.1020597103,0,0.9230769231,-0.2032052284,0.1768698874,-1.6742403639,-1.5278608204,0.3046998292,0.2737006145,-0.9913119838,-1.3565104503,2,1
279,0.7745261555,0,0.4807692308,-0.7579422892,0.2303566079,0.2425784674,0.4994114166,-2.0504001528,1.0654191443,0.6369928516,0.2264490663,2,0
280,1.152449488,1,0,1.7635898051,0.4475781871,-0.514060545,0.3644151023,0.7055679112,0.440841193,0.6369928516,0.0922999547,3,0
281,1.0768648215,0,0,-0.1527745865,-0.1484166986,0.3939062698,-0.5270260765,0.9561104625,-0.2409164299,-0.1771595661,0.9910990023,2,0
282,-0.485218286,0,0,-0.3544971541,0.3362384832,0.3939062698,0.2038160388,-1.4490980298,-0.1397523955,0.6369928516,0.0520552213,2,0
283,-1.3166496175,0,0.7115384615,0.7549769674,0.5829323369,-0.8167161499,-0.8063287957,-0.9981214375,-1.1162052489,-1.3983881927,0.6959709568,1,0
284,-0.3592438419,0,0.5384615385,-1.3126793499,0.7663153786,-0.0096345368,1.7353259492,0.2545913189,0.7883176588,-0.9913119838,-0.4577114027,1,0
285,-0.7371671744,0,0,0.4019624742,0.3264143916,0.4443488707,-0.3780646262,-2.2007256836,1.60202837,0.2299166428,-1.2894358945,3,0
286,1.1272545992,0,0.4615384615,-0.5057890797,-0.6079658686,0.3939062698,-0.4944407592,0.1042657881,1.0214347815,-0.584235775,1.9301427834,2,0
287,0.9256954885,0,0,1.1079914606,0.4846914217,0.0912506649,-1.4370874366,-0.7976873965,-0.1177602141,0.2299166428,-0.5247859585,2,0
288,0.9256954885,0,0,-0.6066503635,0.4748673302,-0.7158309483,0.1712307216,-0.7976873965,1.7735673848,-0.1771595661,1.5411103598,2,0
289,1.6815421535,0,0,-0.6066503635,0.5065227362,-1.8760107672,-1.3509690982,-0.0961682529,1.0830128894,0.2299166428,1.3935463371,0,0
290,-0.2836591754,0,0,-0.2536358703,2.2934158273,0.6965618748,1.1930131694,-0.5471448452,2.2090125762,-0.584235775,-1.7992025185,1,1
291,2.4877785961,0,0.6538461538,1.0575608187,0.9333249345,-0.0600771376,0.3713976703,-0.2966022939,1.9583017084,-0.9913119838,-0.819914004,0,0
292,0.7997210444,0,0,0.502823758,-1.4986834999,-1.0184865532,-1.4161397327,1.2066530138,-1.4900723324,-0.584235775,-0.2028280907,0,0
293,-0.1576847312,0,0,0.6036850418,-0.0589083091,0.5956766731,-0.1313472243,0.4049168497,-1.0634240136,-0.1771595661,-1.58456394,1,0
294,-0.1072949536,0,0.7115384615,-0.3544971541,-0.1407757385,0.7974470764,-1.5930314548,-0.6974703759,0.3088881047,0.2299166428,0.0118104878,5,1
295,-0.1072949536,0,0.3461538462,-0.7075116473,-0.1407757385,0.646119274,-1.3300213942,-1.49920654,1.1709816149,-0.584235775,-0.1625833573,1,0
296,1.6563472646,0,0,0.7549769674,0.4432119242,2.6133807061,-0.4106499435,0.4550253599,0.3264818498,0.2299166428,-0.2699026465,1,0
297,-0.6615825079,0,0,-0.8588035729,-1.7552014451,-1.6742403639,0.9300031088,-0.7475788862,-1.1469943028,0.2299166428,-0.055264068,2,0
298,-1.6189882835,0,0,0.8558382512,-0.4213081297,-2.1282237714,-0.3222040824,-0.0460597426,0.7927160951,-1.3983881927,0.5886516676,0,0
299,0.3210181566,0,0,1.4610059538,0.653884109,0.8478896772,0.3574325344,-0.4469278247,0.1329506536,1.8582214782,-1.329680628,4,0
300,-0.1576847312,0,0,-0.1023439446,0.0229591202,-0.6149457466,-0.0149710913,0.7055679112,1.729583022,0.2299166428,-1.329680628,1,0
301,-0.8379467297,0,0,-1.0100954986,-0.1593323558,-0.9680439524,-1.7862158356,0.5552423804,-0.100166469,-0.1771595661,0.5886516676,2,0
302,0.6737466002,0,0,0.3011011904,1.6013631579,3.4204623193,1.2698214172,0.9561104625,0.1329506536,-0.9913119838,-1.58456394,1,1
303,0.5225772672,0,0,0.4019624742,-0.1833468017,-1.6237977631,2.9642579137,-0.6473618657,1.9143173456,-0.584235775,0.3337683556,0,1
304,1.454788154,0,0,0.3011011904,-0.4136671696,0.6965618748,1.8167892423,-0.5471448452,0.805911404,-0.1771595661,-0.4174666693,1,0
305,0.9005005997,0,0,0.8558382512,-1.6384039126,-1.1698143557,1.0487067644,-0.4970363349,0.2693021782,2.2652976871,0.0118104878,1,0
306,2.4121939296,0,0,0.4523931161,0.9966357465,0.6965618748,0.9672434713,-1.49920654,-0.5400100967,0.2299166428,-0.4174666693,2,0
307,0.3210181566,0,0,0.5532543999,1.7039703361,0.8983322781,1.3419746196,0.2545913189,0.2649037419,2.2652976871,-0.6321052478,1,1
308,0.547772156,0,0,-0.0519133028,2.1547869803,-0.5645031458,0.2806242866,0.3548083394,-1.3141348813,-0.584235775,0.4142578225,4,1
309,0.2958232677,0,0,0.048947981,0.2620120139,-0.9176013516,-0.2035004267,0.3548083394,-0.3376820279,-0.9913119838,0.4142578225,0,0
310,2.7397274844,0,0,1.4105753119,0.8700141225,-0.4131753433,1.1418076708,-1.298772499,-0.3332835917,-0.1771595661,-0.4979561362,3,0
311,-0.9639211738,0,0,0.4523931161,1.2695271777,0.8983322781,0.3830352836,-1.098338458,1.2941378306,-0.9913119838,1.0581735581,1,1
312,0.2454334901,0,0.7307692308,0.0993786229,1.0392068098,0.5956766731,-0.0941068617,-0.897904417,-0.3332835917,0.6369928516,-0.2028280907,1,0
313,-2.1228860601,0,0,-1.5648325593,0.4694095016,-0.3627327425,-0.6154719376,-1.7998576016,0.3880599577,-0.584235775,0.2264490663,0,0
314,-0.6867773967,0,0,1.814020447,-1.5991075465,1.1001026814,1.5770544083,-1.1484469682,0.0933647272,-0.1771595661,-0.1625833573,0,0
315,0.698941489,0,0,-0.0519133028,-1.022760844,0.343463669,0.0944224738,0.5552423804,1.0698175805,-0.9913119838,3.1240698764,0,0
316,-1.543403617,0,0,2.9234945685,-2.2245747067,0.9992174797,2.0891093935,-2.7018107861,-1.5120645138,-0.584235775,0.7764604238,1,0
317,0.0690692682,0,0.5384615385,0.2506705486,-1.1002620104,-0.0096345368,1.3792149822,-1.1985554785,-0.7907209644,-0.1771595661,-0.9272332933,2,0
318,0.4721874895,0,0.5576923077,-1.716124485,-1.1592065595,0.6965618748,1.1115498763,-1.1985554785,-1.0458302685,-0.584235775,-0.9674780267,3,0
319,1.8327114864,0,0.4038461538,-0.2032052284,0.967163472,0.8983322781,0.2224362201,0.1042657881,1.4392862278,0.2299166428,-1.9065218078,3,0
320,0.698941489,1,0.6153846154,-0.9596648567,0.8023370475,-1.3211421582,-0.2337582213,0.0541572779,-0.9006818713,-0.9913119838,-0.31014738,2,1
321,-0.3592438419,0,0,-1.0605261405,-0.0741902293,-0.1609623392,1.1581003295,-1.098338458,1.7207861495,-0.584235775,-1.4772446508,0,0
322,0.3462130454,0,0.6153846154,-1.0605261405,-1.022760844,0.2425784674,-0.4525453514,-0.5471448452,0.6343723892,-0.584235775,0.9508542688,1,0
323,0.0942641571,0,0,0.3515318323,-0.7717007273,0.646119274,1.1138773989,-1.298772499,0.6827551882,-0.584235775,-0.0955088015,0,0
324,1.2028392657,0,0,1.7131591632,-1.7442857879,-0.4131753433,0.9090554048,-0.4469278247,1.012637909,-0.1771595661,0.374013089,1,0
325,0.7241363779,0,0,-0.4553584378,0.4956070789,1.0496600805,-0.9040847474,0.6053508907,0.8850832569,0.2299166428,1.1386630251,3,0
326,-0.0065153983,0,0.5769230769,0.2002399067,-2.2540469813,0.343463669,0.373725193,0.9060019522,-0.9534631067,-0.584235775,-1.1418718718,0,0
327,0.5225772672,0,0.6730769231,-0.2536358703,-2.0706639395,-1.5733551623,0.1689031989,-2.9022448272,-0.0605805425,-0.1771595661,0.4142578225,1,0
328,1.0768648215,0,0.6346153846,0.4523931161,1.0926935303,0.5956766731,0.6902682748,-0.2464937836,-0.8742912537,-0.1771595661,-0.2699026465,1,0
329,-0.6111927302,0,0,1.5114365957,0.3340553517,-0.7158309483,0.3248472171,-0.1963852734,-0.2365179936,-0.584235775,0.8167051573,0,0
330,1.454788154,0,0,-0.1527745865,0.4617685415,-1.1698143557,0.7903517492,0.4049168497,-2.3873533328,3.0794501048,1.5008656263,0,0
331,0.3966028231,0,0,-0.1023439446,0.2194409506,1.7558564921,2.2217781852,-0.2966022939,-1.388908298,-0.9913119838,-0.8601587375,3,0
332,-1.1654802845,0,0,-0.8588035729,1.7127028619,-1.3211421582,0.9509508127,0.5552423804,-0.0605805425,-0.9913119838,-0.2699026465,1,1
